PBauto	cube.01	cutting
PBauto	target.01	aiming
PBauto	battle.01	hostile_encounter
PBauto	harmonize.01	compatibility
PBauto	dash.02	self_motion
PBauto	laud.01	judgment_communication
PBauto	dread.01	experiencer_focus
PBauto	gossip.01	chatting
PBauto	wink.01	body_movement
PBauto	detach.01	attaching
PBauto	distress.01	experiencer_obj
PBauto	outdo.01	surpassing
PBauto	consolidate.01	cause_to_amalgamate
PBauto	bill.02	commerce_collect
PBauto	bill.01	commerce_collect
PBauto	comprehend.01	grasp
PBauto	participate.01	participation
PBauto	exterminate.01	killing
PBauto	fade.01	ceasing_to_be
PBauto	languish.01	thriving
PBauto	buzz.02	motion_noise
PBauto	grin.02	making_faces
PBauto	buzz.01	motion_noise
PBauto	section.01	separating
PBauto	grab.01	manipulation
PBauto	shuttle.02	bringing
PBauto	shuttle.01	bringing
PBauto	want.01	desiring
PBauto	dismount.01	disembarking
PBauto	interrupt.01	interrupt_process
PBauto	squander.01	frugality
PBauto	conclude.02	activity_finish
PBauto	exhibit.01	cause_to_perceive
PBauto	conclude.01	coming_to_believe
PBauto	differ.02	similarity
PBauto	pan.01	seeking
PBauto	crown.01	change_of_leadership
PBauto	improve.02	cause_to_make_progress
PBauto	crown.02	change_of_leadership
PBauto	crown.03	change_of_leadership
PBauto	crown.04	change_of_leadership
PBauto	confiscate.01	removing
PBauto	mouth.01	communication_manner
PBauto	pore.01	reading
PBauto	duck.01	avoiding
PBauto	present.01	cause_to_perceive
PBauto	reward.01	rewards_and_punishments
PBauto	characterize.01	communicate_categorization
PBauto	practice.01	practice
PBauto	dissipate.01	ceasing_to_be
PBauto	store.02	storing
PBauto	endow.01	bond_maturation
PBauto	grin.01	making_faces
PBauto	sport.01	wearing
PBauto	rat.01	reporting
PBauto	chance.01	daring
PBauto	gleam.01	location_of_light
PBauto	gape.01	perception_active
PBauto	emanate.01	emanating
PBauto	ban.01	prohibiting
PBauto	disobey.01	compliance
PBauto	put.01	placing
PBauto	administer.01	leadership
PBauto	berate.01	judgment_direct_address
PBauto	humiliate.01	experiencer_obj
PBauto	beckon.01	gesture
PBauto	open.03	body_movement
PBauto	damage.01	damaging
PBauto	shrug.03	body_movement
PBauto	pour.01	mass_motion
PBauto	cover.01	topic
PBauto	wash.01	grooming
PBauto	protract.01	change_event_duration
PBauto	perpetrate.01	committing_crime
PBauto	pocket.01	placing
PBauto	calibrate.01	adjusting
PBauto	disembark.01	disembarking
PBauto	line.01	adorning
PBauto	deduce.01	coming_to_believe
PBauto	draft.01	text_creation
PBauto	border.01	locative_relation
PBauto	pummel.01	cause_harm
PBauto	burn.01	experience_bodily_harm
PBauto	redefine.01	communicate_categorization
PBauto	moo.01	make_noise
PBauto	hiss.01	communication_noise
PBauto	incorporate.02	inclusion
PBauto	calve.01	birth
PBauto	gall.01	experiencer_obj
PBauto	sever.01	separating
PBauto	cleanse.01	grooming
PBauto	catch.03	hunting_success_or_failure
PBauto	surmise.01	coming_to_believe
PBauto	catch.02	hunting_success_or_failure
PBauto	flip-flop.01	waver_between_options
PBauto	evacuate.01	escaping
PBauto	pare.01	cutting
PBauto	earn.01	earnings_and_losses
PBauto	admit.01	reveal_secret
PBauto	flutter.01	body_movement
PBauto	peel.01	emptying
PBauto	exclude.01	inclusion
PBauto	fuss.01	emotion_active
PBauto	mummify.01	preserving
PBauto	deal.01	resolve_problem
PBauto	electrocute.01	cause_harm
PBauto	discriminate.01	differentiation
PBauto	percolate.01	fluidic_motion
PBauto	parachute.01	operate_vehicle
PBauto	float.01	motion
PBauto	pine.01	desiring
PBauto	panel.01	filling
PBauto	place.LV	placing
PBauto	pronounce.01	spelling_and_pronouncing
PBauto	endure.01	tolerating
PBauto	mash.01	reshaping
PBauto	clank.01	motion_noise
PBauto	clank.02	motion_noise
PBauto	neigh.01	make_noise
PBauto	please.01	experiencer_obj
PBauto	invest.01	besieging
PBauto	blanch.02	apply_heat
PBauto	blanch.01	apply_heat
PBauto	climb.01	self_motion
PBauto	reek.01	chemical-sense_description
PBauto	bode.01	omen
PBauto	putter.01	motion_noise
PBauto	glance.01	perception_active
PBauto	crucify.01	killing
PBauto	bag.01	placing
PBauto	repent.01	contrition
PBauto	caution.01	statement
PBauto	dissect.01	cause_to_fragment
PBauto	regurgitate.01	excreting
PBauto	espy.01	becoming_aware
PBauto	rile.01	experiencer_obj
PBauto	yak.01	chatting
PBauto	yak.02	chatting
PBauto	couch.01	encoding
PBauto	bar.01	prohibiting
PBauto	glide.01	motion
PBauto	glide.02	motion
PBauto	devein.01	emptying
PBauto	feed.01	ingestion
PBauto	cleave.01	cause_to_fragment
PBauto	maul.01	cause_harm
PBauto	overthrow.01	change_of_leadership
PBauto	chirrup.01	communication_noise
PBauto	offend.01	experiencer_obj
PBauto	kidnap.01	kidnapping
PBauto	erupt.01	process_start
PBauto	pay.06	commerce_pay
PBauto	retreat.02	quitting_a_place
PBauto	erupt.02	process_start
PBauto	rive.01	cause_to_fragment
PBauto	hum.02	make_noise
PBauto	pay.01	commerce_pay
PBauto	marinate.01	soaking
PBauto	finger.01	manipulation
PBauto	exalt.01	judgment
PBauto	compete.01	competition
PBauto	crave.01	desiring
PBauto	gut.01	emptying
PBauto	ram.01	cause_impact
PBauto	nosh.01	ingestion
PBauto	balloon.01	operate_vehicle
PBauto	detect.01	perception_experience
PBauto	nip.01	manipulation
PBauto	moisten.01	cause_to_be_wet
PBauto	amount.02	being_in_category
PBauto	blackmail.01	manipulate_into_doing
PBauto	filch.01	theft
PBauto	imbibe.01	ingestion
PBauto	conjecture.01	statement
PBauto	exceed.01	surpassing
PBauto	refute.01	statement
PBauto	douse.01	cause_to_be_wet
PBauto	suffice.01	sufficiency
PBauto	use.01	using
PBauto	reshape.01	cause_change
PBauto	croak.01	death
PBauto	blare.01	make_noise
PBauto	groan.01	communication_noise
PBauto	swear.01	commitment
PBauto	crackle.01	motion_noise
PBauto	happen.01	event
PBauto	grieve.01	experiencer_focus
PBauto	cheer.01	experiencer_obj
PBauto	replace.01	take_place_of
PBauto	search.01	scrutiny
PBauto	explode.03	change_position_on_a_scale
PBauto	pinch.02	theft
PBauto	beep.02	make_noise
PBauto	beep.01	make_noise
PBauto	pinch.01	manipulation
PBauto	affront.01	cause_emotion
PBauto	progress.01	progress
PBauto	institutionalize.01	institutionalization
PBauto	ascend.01	path_shape
PBauto	pounce.01	self_motion
PBauto	canoe.01	operate_vehicle
PBauto	strap.02	attaching
PBauto	tramp.01	self_motion
PBauto	dislike.01	experiencer_focus
PBauto	disseminate.01	dispersal
PBauto	merit.01	deserving
PBauto	struggle.01	hostile_encounter
PBauto	wear.06	wearing
PBauto	prize.01	judgment
PBauto	behead.01	killing
PBauto	change.01	undergo_change
PBauto	mill.02	grinding
PBauto	caw.01	make_noise
PBauto	succeed.02	take_place_of
PBauto	succeed.03	take_place_of
PBauto	mother.01	birth
PBauto	grouse.01	complaining
PBauto	quack.01	make_noise
PBauto	slur.01	communication_manner
PBauto	explain.01	explaining_the_facts
PBauto	fix.03	bail_decision
PBauto	fix.01	activity_prepare
PBauto	rule.03	leadership
PBauto	descry.01	becoming_aware
PBauto	tape.03	attaching
PBauto	decorate.01	adorning
PBauto	divide.01	non-commutative_process
PBauto	place.01	placing
PBauto	reproach.01	judgment_direct_address
PBauto	elbow.01	cause_harm
PBauto	net.02	earnings_and_losses
PBauto	net.01	earnings_and_losses
PBauto	praise.01	judgment_communication
PBauto	button.01	closure
PBauto	promenade.01	self_motion
PBauto	enthrall.01	experiencer_obj
PBauto	misplace.01	losing
PBauto	feel.04	seeking
PBauto	weave.02	path_shape
PBauto	enrich.01	processing_materials
PBauto	feel.03	seeking
PBauto	chip.01	damaging
PBauto	buckle.01	closure
PBauto	rely.01	reliance
PBauto	buckle.02	closure
PBauto	burrow.01	self_motion
PBauto	derail.01	thwarting
PBauto	embalm.01	preserving
PBauto	ignite.01	setting_fire
PBauto	excite.01	experiencer_obj
PBauto	eviscerate.01	emptying
PBauto	ratify.01	ratification
PBauto	bawl.02	communication_noise
PBauto	bawl.01	communication_noise
